Stations_id;Bezugszeitraum;Datenquelle;Jan.;Feb.;März;Apr.;Mai;Jun.;Jul.;Aug.;Sept.;Okt.;Nov.;Dez.;Jahr;
      3254;1991-2020;        42;       2.7;       3.1;       5.7;       9.6;      13.4;      16.3;      18.3;      17.9;      14.3;      10.3;       6.3;       3.5;      10.1;
      3257;1991-2020;        51;       1.1;       1.9;       5.4;       9.7;      13.9;      17.4;      19.3;      18.9;      14.3;       9.6;         5;         2;       9.8;
      3265;1991-2020;        46;        .6;       1.1;       4.5;       8.6;      12.7;      15.9;      17.9;      17.5;      13.3;       8.9;       4.3;       1.4;       8.9;
      3268;1991-2020;        42;        -1;       -.6;       2.8;       6.6;      10.7;      14.3;        16;      15.7;      11.6;       7.6;       2.9;         0;       7.2;
      3271;1991-2020;        51;        -1;        .2;       4.5;       9.5;      13.9;      17.1;      18.6;      18.1;      13.6;       8.9;       3.9;        .2;       8.9;
      3278;1991-2020;        42;       1.5;       2.3;       5.9;        10;      14.1;      17.6;      19.4;      18.9;      14.6;      10.1;       5.3;       2.2;      10.2;
      3284;1991-2020;        51;       1.8;       2.4;       5.8;        10;      14.2;      17.7;      19.5;      18.9;      14.4;       9.9;       5.6;       2.7;      10.2;
      3287;1991-2020;        44;        .4;       1.2;       4.7;         9;      12.9;      16.2;      18.2;        18;      13.8;         9;       4.2;       1.3;         9;
      3289;1991-2020;        51;        .4;        .9;       4.2;       8.7;      12.8;        16;      18.2;      17.8;      13.7;       9.3;       4.4;       1.4;       8.9;
      3291;1991-2020;        46;       1.9;       2.6;       6.2;      10.4;      14.4;      17.7;      19.6;      19.1;      14.7;      10.2;       5.7;       2.8;      10.4;
      3300;1991-2020;        46;       1.7;       2.4;         6;      10.2;      14.3;      17.5;      19.4;      18.9;      14.5;       9.9;       5.5;       2.5;      10.2;
      3307;1991-2020;        51;      -1.5;       -.8;       2.6;       6.6;      10.8;      14.2;      15.8;      15.4;      11.7;         8;         3;       -.6;         7;
      3313;1991-2020;        46;        .9;       1.6;         5;         9;        13;      16.3;      18.3;        18;      13.8;       9.4;       4.7;       1.7;       9.3;
      3317;1991-2020;        46;       1.4;       1.8;       4.4;       8.5;      12.7;      15.8;        18;      17.6;      13.9;       9.3;         5;       2.3;       9.2;
      3319;1991-2020;        42;       1.4;       2.1;       5.6;       9.7;      13.7;        17;      18.9;      18.5;      14.2;       9.7;       5.3;       2.2;       9.9;
      3320;1991-2020;        46;       3.3;       3.8;       6.7;      10.4;      14.2;      17.1;      19.1;      18.6;        15;        11;       6.9;         4;      10.8;
      3340;1991-2020;        42;       1.5;       2.1;       5.4;       9.4;      13.3;      16.5;      18.2;      17.7;      13.7;       9.5;       5.2;       2.3;       9.6;
      3348;1991-2020;        51;        .5;         1;       4.2;       8.4;      12.4;      15.3;      17.6;      17.2;      13.3;       8.8;       4.6;       1.4;       8.7;
      3362;1991-2020;        42;       1.6;       2.4;       5.8;       9.8;        14;      17.4;      19.3;      18.9;      14.4;       9.9;       5.3;       2.3;      10.1;
      3366;1991-2020;        51;       -.7;        .3;       4.3;       8.9;      13.5;      17.1;      18.6;      18.2;      13.3;       8.7;       3.6;        .3;       8.8;
      3370;1991-2020;        46;        .4;         1;       4.2;       8.5;      12.6;      15.8;      17.9;      17.5;      13.3;       8.8;       4.4;       1.3;       8.8;
      3376;1991-2020;        51;        .4;       1.2;       4.2;       9.4;      13.9;      17.2;      19.2;      18.7;      14.2;       9.3;       4.6;       1.5;       9.4;
      3379;1991-2020;        44;        .9;       1.9;       5.7;      10.2;      14.3;      17.8;      19.6;      19.4;      14.7;      10.1;       4.9;       1.8;      10.1;
      3382;1991-2020;        46;        .6;       1.5;       5.3;       9.8;        14;      17.6;      19.3;        19;      14.4;       9.9;       4.6;       1.5;       9.8;
      3383;1991-2020;        46;        .5;       1.5;       5.3;       9.8;      13.9;      17.5;      19.3;        19;      14.3;       9.7;       4.6;       1.5;       9.7;
      3385;1991-2020;        46;        .5;       1.4;       5.2;       9.7;      13.8;      17.4;      19.1;      18.8;      14.2;       9.6;       4.6;       1.4;       9.7;
      3388;1991-2020;        46;         0;         1;       4.7;       9.2;      13.5;        17;      18.7;      18.4;      13.8;       9.3;       4.2;         1;       9.2;
      3390;1991-2020;        46;         0;         1;       4.7;       9.3;      13.6;        17;      18.8;      18.5;      13.9;       9.3;       4.2;         1;       9.3;
      3402;1991-2020;        51;      -1.1;       -.4;       3.3;       7.4;      11.5;      14.9;      16.6;      16.4;      12.2;       7.9;       2.9;       -.3;       7.6;
      3404;1991-2020;        46;       2.8;       3.2;       6.1;        10;      13.8;      16.7;      18.7;      18.3;      14.5;      10.5;       6.4;       3.5;      10.4;
      3425;1991-2020;        46;        .7;       1.3;         5;       9.2;      13.3;      16.7;      18.5;      18.2;      13.8;       9.3;       4.6;       1.5;       9.4;
      3426;1991-2020;        51;         0;       1.4;         4;       9.4;      13.9;      17.5;      19.2;      18.8;      14.1;       9.6;       4.7;       1.3;       9.4;
      3432;1991-2020;        46;        .6;       1.3;       4.7;       8.8;        13;      16.5;      18.2;      17.8;      13.5;       9.3;       4.5;       1.5;       9.1;
      3442;1991-2020;        51;       1.9;       2.6;       6.2;      10.5;      14.5;      17.9;      20.1;      19.3;      15.1;      10.2;       5.6;       2.7;      10.5;
      3478;1991-2020;        46;        .6;       1.2;       3.9;       8.5;      12.7;        16;      18.3;      18.1;      14.1;       9.3;       4.7;       1.7;       9.1;
      3484;1991-2020;        42;       -.2;        .7;       4.8;       9.4;      13.9;      17.4;        19;      18.6;      13.7;       8.9;         4;        .7;       9.2;
      3485;1991-2020;        51;       -.1;        .7;       4.3;       8.7;      13.2;      16.7;      18.3;      17.8;      13.2;       8.8;       3.8;        .8;       8.8;
      3486;1991-2020;        46;       1.7;       2.5;       6.2;      10.5;      14.6;        18;      19.9;      19.4;      14.9;      10.3;       5.6;       2.6;      10.5;
      3490;1991-2020;        51;       2.8;       3.4;       6.5;      10.1;        14;      17.1;      19.1;      18.4;      14.5;      10.4;       6.4;       3.6;      10.5;
      3509;1991-2020;        46;        .4;       1.1;       3.8;       8.8;      13.2;      16.4;      18.6;      18.1;      13.9;         9;       4.4;       1.5;       9.1;
      3513;1991-2020;        51;      -2.6;      -2.1;        .9;       5.6;       9.7;      13.1;      15.1;        15;      10.7;       6.1;       1.5;      -1.7;       5.9;
      3518;1991-2020;        46;       -.7;       -.1;       3.5;       7.4;      11.6;      15.1;      16.8;      16.5;      12.3;       8.1;       3.2;        .2;       7.8;
      3519;1991-2020;        46;       -.5;        .2;         4;       7.9;      12.2;      15.7;      17.4;      17.1;      12.8;       8.4;       3.4;        .3;       8.2;
      3527;1991-2020;        51;       -.4;        .2;       3.6;         8;      11.8;        15;        17;      16.8;      12.7;       8.3;       3.7;        .5;         8;
      3537;1991-2020;        46;       1.9;       2.2;       4.5;       8.6;      12.7;      15.7;      17.9;      17.6;        14;       9.6;       5.5;       2.8;       9.4;
      3540;1991-2020;        51;       2.2;       2.9;       5.8;       9.8;      13.6;      16.6;      18.3;      17.8;        14;      10.1;       5.9;       3.1;        10;
      3541;1991-2020;        46;       2.3;       2.9;         6;       9.8;      13.6;      16.5;      18.4;      17.9;      14.2;      10.2;         6;       3.1;      10.1;
      3545;1991-2020;        42;         2;       2.6;       5.9;       9.8;      13.8;      17.2;      18.9;      18.3;      14.1;        10;       5.7;       2.8;      10.1;
      3552;1991-2020;        51;        .7;       1.4;       4.3;       9.3;      13.9;      16.7;      19.1;      18.5;      14.4;       9.5;       4.9;       1.9;       9.6;
      3565;1991-2020;        46;        .6;       1.3;       4.9;       9.3;      13.7;      17.1;        19;      18.6;      13.9;       9.2;       4.5;       1.4;       9.5;
      3571;1991-2020;        42;       -.7;        .1;       3.7;       8.5;      12.9;      16.2;      17.9;      17.5;        13;       8.3;       3.6;        .2;       8.4;
      3575;1991-2020;        46;       2.3;       3.3;       7.1;      11.5;      15.4;      18.8;      20.8;      20.3;      15.8;      10.8;       6.3;       3.3;      11.3;
      3576;1991-2020;        46;       2.4;       3.3;       7.2;      11.5;      15.4;      18.8;      20.8;      20.2;      15.8;      10.9;       6.3;       3.3;      11.3;
      3577;1991-2020;        46;        .6;       1.3;         4;       8.8;      13.1;      16.3;      18.5;      18.2;      14.2;       9.3;       4.8;       1.7;       9.2;
      3578;1991-2020;        46;       -.3;        .8;       5.1;        10;      14.5;      17.9;      19.5;      19.2;      14.3;       9.2;       4.2;        .8;       9.6;
      3590;1991-2020;        46;       1.8;       2.7;       6.3;      10.6;      14.6;      17.8;      19.8;      19.3;      14.9;      10.2;       5.7;       2.7;      10.5;
      3591;1991-2020;        44;       2.2;       2.8;       5.3;         9;      12.7;      15.9;      17.9;      17.6;        14;      10.3;         6;       3.1;       9.7;
      3595;1991-2020;        46;       1.4;         2;       5.2;       9.2;      13.2;      16.4;      18.2;      17.6;      13.6;       9.4;       5.1;       2.2;       9.5;
      3603;1991-2020;        42;        .3;         1;       4.7;       8.9;      13.1;      16.6;      18.4;      18.2;      13.7;       9.1;       4.2;       1.2;       9.1;
      3605;1991-2020;        46;         0;        .8;       4.7;         9;      13.4;      16.8;      18.5;      18.1;      13.5;       8.9;       3.9;        .9;         9;
      3612;1991-2020;        51;       2.2;       2.7;       5.3;       9.6;      13.5;      16.6;      18.6;      18.2;      14.5;      10.1;         6;       3.1;       9.9;
      3621;1991-2020;        51;        .1;         1;       4.8;       9.2;      13.5;        17;      18.7;      18.3;      13.8;       9.1;       4.2;       1.1;       9.2;
      3623;1991-2020;        42;       3.3;       3.8;       6.6;      10.3;      14.2;      17.2;      19.2;      18.7;        15;      10.9;       6.8;         4;      10.8;
      3631;1991-2020;        44;         3;       3.1;       5.2;       8.6;        12;      15.1;      17.6;      18.1;      15.3;      11.2;       6.9;       4.1;        10;
      3639;1991-2020;        42;       2.2;       2.4;       4.7;       8.6;      12.4;      15.4;      17.7;      17.6;      14.4;      10.1;       5.9;       3.1;       9.5;
      3640;1991-2020;        46;       2.9;       3.3;         6;       9.9;      13.7;      16.6;      18.6;      18.1;      14.5;      10.5;       6.4;       3.6;      10.4;
      3659;1991-2020;        46;         0;        .6;       3.6;       7.3;      11.1;      14.2;      16.3;      15.9;      12.3;       8.2;       3.8;        .9;       7.8;
      3660;1991-2020;        42;        .8;       1.3;       4.5;       8.2;        12;      15.1;      17.2;      16.9;      13.1;         9;       4.6;       1.7;       8.7;
      3666;1991-2020;        46;        .5;       1.3;       4.9;       9.5;      13.9;      17.3;      19.2;      18.6;      14.1;       9.3;       4.6;       1.3;       9.5;
      3667;1991-2020;        51;       -.1;        .4;       4.3;       8.7;      13.1;      16.4;      18.2;      17.6;      12.9;       8.4;       3.9;        .7;       8.7;
      3668;1991-2020;        51;        .7;       1.5;       5.2;       9.8;      14.2;      17.6;      19.5;      18.9;      14.3;       9.5;       4.7;       1.6;       9.8;
      3671;1991-2020;        46;       1.5;       2.3;         6;      10.2;      14.3;      17.8;      19.6;      19.2;      14.8;      10.1;       5.4;       2.2;      10.3;
      3672;1991-2020;        46;        .7;       1.4;       4.9;         9;      13.1;      16.6;      18.4;        18;      13.7;       9.3;       4.6;       1.6;       9.3;
      3679;1991-2020;        42;        -1;        .2;       4.3;         9;      13.3;      16.6;      18.2;      17.9;      13.6;       9.2;       3.8;       -.1;       8.8;
      3694;1991-2020;        46;      -2.4;      -1.9;        .9;       5.3;       9.5;      12.9;      14.7;      14.6;      10.6;       6.3;       1.7;      -1.4;       5.9;
      3705;1991-2020;        46;        .5;       1.2;       4.6;       8.6;      12.7;      16.4;        18;      17.5;      13.3;       9.1;       4.4;       1.4;         9;
      3722;1991-2020;        46;         0;        .8;       4.7;       9.4;      13.6;      17.1;      18.9;      18.5;      13.8;       9.3;       4.1;         1;       9.3;
      3730;1991-2020;        51;      -2.6;      -1.6;       2.3;       6.7;      11.1;      14.8;      16.4;        16;      11.9;       7.7;       2.3;      -1.5;       6.9;
      3734;1991-2020;        42;       1.9;       2.7;       6.3;      10.6;      14.6;        18;      19.8;      19.3;      14.8;      10.4;       5.7;       2.8;      10.6;
      3735;1991-2020;        46;       -.6;        .6;       4.6;       9.2;      13.6;      17.1;      18.6;      18.3;      13.6;         9;         4;        .4;         9;
      3739;1991-2020;        51;      -1.4;       -.6;       3.2;       8.1;      12.5;      15.8;      17.5;      17.3;      12.8;         8;       2.9;       -.5;       7.9;
      3744;1991-2020;        46;         1;       1.5;       4.5;       8.7;      12.6;      15.7;      17.6;      17.3;      13.3;       9.1;         5;       1.9;         9;
      3751;1991-2020;        46;       -.5;        .1;       3.9;         8;      12.4;      15.9;      17.6;      17.2;      12.9;       8.5;       3.5;        .3;       8.3;
